Application ID,Application Name,Module ID,Module Name,Functionaliyt ID,Functionality Name,Release ID,Release Name,Defect ID,Type of Defect,Defect Reason,Defect Description,Severity ,RCA,Release Date,Defect Creation Date,Defect Fix Date,Complexity,Business Impact,Hotspot,Latest_Func_Rel
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,1,RTI100,1099,Data,Requirements,Maps>=250 Data Tree Add Rows has faulty process scheduling and filters are faulty,MEDIUM,New requirements were added to the project afer confirming with Client,1/1/2019,2/27/2019,4/4/2019,1.65,3,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,1,RTI100,1100,Business Logic,Code,Geography Popup - Zoom in has faulty process scheduling which is missing in UI,MEDIUM,Code was modified by adding new dependencies,1/1/2019,1/7/2019,2/8/2019,0.87,3,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,1,RTI100,1101,UI,Code,Last Modified date is not updating correctly in Review Details grid in Geography Popup - Zoom in,MEDIUM,Code was corrected after confirming the changes with developer,1/1/2019,2/12/2019,3/22/2019,0.87,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1102,Business Logic,Requirements,All Geography Popup - Zoom in & Geography Popup - Zoom out shows duplicate TI Details,LOW,Code was modified by adding new dependencies,1/1/2019,2/24/2019,4/1/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1103,Data,Third Party,Geography Popup - Zoom out has faulty environment and does not work,LOW,Code was corrected after confirming the changes with developer,1/1/2019,1/23/2019,2/9/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1104,Data,Third Party,Geography Popup - Zoom out does not have filters for documentation and filters are applied with default values,LOW,New files created for handling new data coming into the database,1/1/2019,2/11/2019,3/26/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1105,Business Logic,Third Party,Geography Popup - Zoom out contains bug in service logic which is missing in UI,LOW,Code API was modified in controller as per new data format in the database,1/1/2019,1/31/2019,3/10/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1106,Business Logic,Environment,Geography Popup - Zoom out does not show the variance explanation in database construction which is missing in excel,LOW,UI desgin was modified as per the requirements,1/1/2019,1/26/2019,3/21/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1107,Data,Environment,Geography Popup - Zoom out has third party issues in documentation and filters are applied with default values,LOW,Code was corrected after confirming the changes with developer,1/1/2019,1/19/2019,3/12/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1108,Data,Environment,Geography Popup - Zoom out does not have filters for analytics and does not work,LOW,New files created for handling new data coming into the database,1/1/2019,1/25/2019,2/16/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1109,Business Logic,Design,Geography Popup - Zoom out contains bug in engineering aspect and does not work,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,1/1/2019,1/27/2019,3/1/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1110,Business Logic,Code,Geography Popup - Zoom out shows incorrect software regulations which is incorrect,LOW,New files created for handling new data coming into the database,1/1/2019,2/17/2019,3/19/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1111,Data,Requirements,Geography Popup - Zoom out has third party issues in DQM excel and filters are faulty,LOW,Issues were fixed by making changes in the setup,1/1/2019,2/15/2019,3/21/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1112,Business Logic,Third Party,Geography Popup - Zoom out has faulty business logic which is not downloading,LOW,New requirements were added to the project afer confirming with Client,1/1/2019,1/18/2019,2/6/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1113,Business Logic,Requirements,Geography Popup - Zoom out contains bug in Light testation and filters are applied with default values,LOW,Code was corrected after confirming the changes with developer,1/1/2019,1/11/2019,1/31/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,1,RTI100,1114,Data,Code,Geography Popup - Zoom out has faulty business logic which is not downloading,LOW,UI desgin was modified as per the requirements,1/1/2019,2/3/2019,3/22/2019,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,1,RTI100,1115,Data,Requirements,Geography Popup - Mark up has functionality Situation Analysis and filters are faulty,HIGH,Validation of data corrected with new requirements added to the project,1/1/2019,1/26/2019,1/30/2019,3.67,1,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,1,RTI100,1116,UI,Environment,Geography Popup - Mark up contains bug in version distribution and filters are faulty,HIGH,Issues were fixed by making changes in the setup,1/1/2019,1/28/2019,3/13/2019,3.67,1,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,1,RTI100,1117,UI,Data,Geography Popup - Mark up is not downloading for operations and does not work,HIGH,New requirements were added to the project afer confirming with Client,1/1/2019,1/18/2019,3/10/2019,3.67,1,0,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,1,RTI100,1118,Data,Environment,"One event 66213 doesnot show the TTS status as Exact Match in matching report, although the attributes like ROC, GDL account, Local currency are same between TTS and Add Issue to ROC tab.",MEDIUM,Code was corrected after confirming the changes with developer,1/1/2019,1/4/2019,3/2/2019,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,1,RTI100,1119,UI,Environment,Geography details shown in all the tabs of Add Issue to ROC are incorrect.,MEDIUM,UI desgin was modified as per the requirements,1/1/2019,1/21/2019,2/27/2019,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,1,RTI100,1120,Data,Requirements,"One event 66213 doesnot show the TTS status as Exact Match in matching report, although the attributes like ROC, GDL account, Local currency are same between TTS and Add Issue to ROC tab.",MEDIUM,Data format was changed to fetch the data using code from the database,1/1/2019,1/9/2019,1/10/2019,2.75,3,1,0
1220,MERLIN,M20,RCM Management,217,RCM Management,1,RTI100,1121,Data,Environment,RCM Management Loss vs TTS screen does not show all the data as per selected period.,MEDIUM,Code was corrected after confirming the changes with developer,1/1/2019,2/2/2019,2/17/2019,1.5,3,1,0
1220,MERLIN,M20,RCM Management,217,RCM Management,1,RTI100,1122,Data,Data,Total Amount for RCM Management Loss Capture under RCM Management Loss Capture vs TTS is shown as $0 in both RADEE views.,MEDIUM,Code was corrected after confirming the changes with developer,1/1/2019,1/7/2019,1/7/2019,1.5,3,1,0
1220,MERLIN,M20,RCM Management,217,RCM Management,1,RTI100,1123,UI,Requirements,For RCM Management Loss Details tab excel export is empty in both RADE and RADEE views,MEDIUM,New files created for handling new data coming into the database,1/1/2019,1/27/2019,2/26/2019,1.5,3,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,1,RTI100,1124,Data,Code,Headers for transaction amount(LCY) and transaction amount(USD) are not showing completely in the UI of Check Breach Issues tab.,MEDIUM,New files created for handling new data coming into the database,1/1/2019,1/7/2019,1/21/2019,1.98,3,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,1,RTI100,1125,UI,Code,The notes at the bottom of Data Tracing emails has garabge symbol and needs to be execute in Check Breach Issues. ,MEDIUM,Code was corrected after confirming the changes with developer,1/1/2019,1/9/2019,2/20/2019,1.98,3,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,1,RTI100,1126,Business Logic,Environment,Check Breach Issues has faulty project management and filters are faulty,MEDIUM,Code was modified by adding new dependencies,1/1/2019,1/27/2019,3/12/2019,1.98,3,1,0
1220,MERLIN,M19,Breach/Issues,162,Breach Details Send Email,1,RTI100,1127,UI,Design,Breach Details Send Email has defect in inventory and filters are faulty,HIGH,Code was modified by adding new dependencies,1/1/2019,2/21/2019,3/30/2019,0.66,0,0,0
1220,MERLIN,M12,Merlin vs Seqel,229,Merlin vs Seqel Breach Excel,2,RTI200,1128,UI,Data,Merlin vs Seqel Breach Excel contains bug in environment which is incorrect,HIGH,Data format was changed to fetch the data using code from the database,4/8/2019,4/27/2019,5/22/2019,3.6,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,229,Merlin vs Seqel Breach Excel,2,RTI200,1129,Business Logic,Data,Merlin vs Seqel Breach Excel is not downloading for content which is not downloading,HIGH,Issues were fixed by making changes in the setup,4/8/2019,6/1/2019,7/21/2019,3.6,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,229,Merlin vs Seqel Breach Excel,2,RTI200,1130,Data,Code,Merlin vs Seqel Breach Excel has defect in business logic which is missing in excel,HIGH,Issues were fixed by making changes in the setup,4/8/2019,5/6/2019,5/30/2019,3.6,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,229,Merlin vs Seqel Breach Excel,2,RTI200,1131,Business Logic,Data,Merlin vs Seqel Breach Excel contains bug in software regulations and does not work,HIGH,Data format was changed to fetch the data using code from the database,4/8/2019,4/17/2019,4/24/2019,3.6,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,169,Merlin vs Seqel Tree,2,RTI200,1132,UI,Code,Merlin vs Seqel Tree does not show the variance explanation in database construction and filters are applied with default values,LOW,New requirements were added to the project afer confirming with Client,4/8/2019,5/15/2019,6/7/2019,2.8,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,169,Merlin vs Seqel Tree,2,RTI200,1133,Data,Code,Merlin vs Seqel Tree shows incorrect Light testation which is incorrect,LOW,New files created for handling new data coming into the database,4/8/2019,5/24/2019,7/16/2019,2.8,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,169,Merlin vs Seqel Tree,2,RTI200,1134,Business Logic,Design,Merlin vs Seqel Tree shows incorrect analytics and filters are faulty,LOW,Code was corrected after confirming the changes with developer,4/8/2019,5/2/2019,6/9/2019,2.8,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,169,Merlin vs Seqel Tree,2,RTI200,1135,Data,Environment,Merlin vs Seqel Tree has defect in technical which is missing in UI,LOW,UI desgin was modified as per the requirements,4/8/2019,5/1/2019,6/3/2019,2.8,2,1,0
1220,MERLIN,M12,Merlin vs Seqel,169,Merlin vs Seqel Tree,2,RTI200,1136,Data,Design,Merlin vs Seqel Tree does not show the variance explanation in database construction and filters are applied with default values,LOW,Code API was modified in controller as per new data format in the database,4/8/2019,4/16/2019,5/4/2019,2.8,2,1,0
1220,MERLIN,M13,TTS,172,TTS Feed Processing & loading into DB,2,RTI200,1137,UI,Third Party,TTS Feed Processing & loading into DB has faulty KPI which is missing in UI,MEDIUM,Data format was changed to fetch the data using code from the database,4/8/2019,5/13/2019,5/21/2019,4.2,3,1,0
1220,MERLIN,M13,TTS,172,TTS Feed Processing & loading into DB,2,RTI200,1138,Business Logic,Requirements,TTS Feed Processing & loading into DB shows incorrect inventory and filters are applied with default values,MEDIUM,Issues were fixed by making changes in the setup,4/8/2019,4/29/2019,6/8/2019,4.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1139,UI,Third Party,Skiee vs Seq Breach Excel does not show the variance explanation in technical which is missing in excel,MEDIUM,Data format was changed to fetch the data using code from the database,4/8/2019,4/9/2019,5/6/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1140,UI,Design,Skiee vs Seq Breach Excel is not downloading for engineering aspect which is not downloading,MEDIUM,Issues were fixed by making changes in the setup,4/8/2019,5/10/2019,6/2/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1141,UI,Design,Skiee vs Seq Breach Excel contains bug in RI Analysis which is missing in UI,MEDIUM,New files created for handling new data coming into the database,4/8/2019,4/16/2019,5/15/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1142,UI,Third Party,Skiee vs Seq Breach Excel has faulty process scheduling which is not downloading,MEDIUM,Code was modified by adding new dependencies,4/8/2019,4/28/2019,6/21/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1143,Business Logic,Design,Skiee vs Seq Breach Excel has faulty database construction which is missing in excel,MEDIUM,Code was corrected after confirming the changes with developer,4/8/2019,4/30/2019,5/31/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1144,Data,Design,Skiee vs Seq Breach Excel has third party issues in environment and does not work,MEDIUM,Data format was changed to fetch the data using code from the database,4/8/2019,5/29/2019,7/11/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1145,Data,Third Party,Skiee vs Seq Breach Excel does not show the variance explanation in RI Analysis and does not work,MEDIUM,New files created for handling new data coming into the database,4/8/2019,4/16/2019,5/20/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1146,UI,Data,Skiee vs Seq Breach Excel does not show the variance explanation in KPI which is not downloading,MEDIUM,UI desgin was modified as per the requirements,4/8/2019,6/3/2019,6/21/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1147,Business Logic,Design,Skiee vs Seq Breach Excel does not have filters for strategy which is incorrect,MEDIUM,Validation of data corrected with new requirements added to the project,4/8/2019,4/9/2019,4/20/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1148,Business Logic,Data,Skiee vs Seq Breach Excel does not show the variance explanation in technical which is missing in excel,MEDIUM,Issues were fixed by making changes in the setup,4/8/2019,5/21/2019,7/8/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1149,Business Logic,Code,Skiee vs Seq Breach Excel is not downloading for engineering aspect which is not downloading,MEDIUM,UI desgin was modified as per the requirements,4/8/2019,4/29/2019,5/9/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1150,Data,Code,Skiee vs Seq Breach Excel contains bug in RI Analysis which is missing in UI,MEDIUM,UI desgin was modified as per the requirements,4/8/2019,5/18/2019,7/9/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1151,Business Logic,Requirements,Skiee vs Seq Breach Excel has faulty process scheduling which is not downloading,MEDIUM,New requirements were added to the project afer confirming with Client,4/8/2019,5/17/2019,6/17/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1152,Business Logic,Requirements,Skiee vs Seq Breach Excel has faulty database construction which is missing in excel,MEDIUM,New files created for handling new data coming into the database,4/8/2019,5/11/2019,7/9/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1153,Data,Design,Skiee vs Seq Breach Excel has third party issues in environment and does not work,MEDIUM,UI desgin was modified as per the requirements,4/8/2019,4/26/2019,5/12/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1154,UI,Code,Skiee vs Seq Breach Excel does not show the variance explanation in RI Analysis and does not work,MEDIUM,New files created for handling new data coming into the database,4/8/2019,5/10/2019,6/9/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1155,Data,Code,Skiee vs Seq Breach Excel does not show the variance explanation in KPI which is not downloading,MEDIUM,Data in the table - RECON_SAMPLE corrected after confirming with BA,4/8/2019,5/25/2019,7/24/2019,3.2,3,1,0
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,2,RTI200,1156,Business Logic,Design,Skiee vs Seq Breach Excel does not have filters for strategy which is incorrect,MEDIUM,Code was modified by adding new dependencies,4/8/2019,4/23/2019,6/21/2019,3.2,3,1,0
